Paper_ID,DOI,Study_Series_ID,Material_Parent_ID,ML_Condition_ID,Observation_ID,Record_ID,Feature_Name,Recovered_Value,Units,Evidence_Type,Evidence_Location,Method,Confidence,Recovery_Status,Data_Origin,Source_URL,Predictor_Eligibility,Provenance_Layer
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Initial_Twin_Type,ANNEALING_TWINS,as reported,DIRECT_PRETEST_MICROSTRUCTURE,"Results pp.3,6 and Figs.2,3,7","BSE, EBSD, XRD, and pre-test TEM interpretation",High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Measured_Composition_at_pct,UNRESOLVED_NA,as reported,DIRECT_NOMINAL_TEXT_OR_VERIFIED_NA,"Abstract, Methods, and Fig.1",Nominal alloy design; EDS/BSE qualitative homogeneity review,High_for_NA_decision,VERIFIED_NA_NO_QUANTITATIVE_POSTMELT_BULK_ANALYSIS,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Loading_Direction,Longitudinal / rolling direction,as reported,DIRECT_METHOD_OR_SCHEMA_UNIT_REPRESENTATION,"Methods pp.2-3 and Figs.2,4",Source methods; Celsius-to-Kelvin schema representation only,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Test_T_Raw,25 C,as reported,DIRECT_METHOD_OR_SCHEMA_UNIT_REPRESENTATION,"Methods pp.2-3 and Figs.2,4",Source methods; Celsius-to-Kelvin schema representation only,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Composition_Status,NOMINAL_ONLY_EDS_QUALITATIVE_HOMOGENEITY_NO_QUANTITATIVE_POSTMELT_BULK_ANALYSIS,as reported,DIRECT_NOMINAL_TEXT_OR_VERIFIED_NA,"Abstract, Methods, and Fig.1",Nominal alloy design; EDS/BSE qualitative homogeneity review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Grain_Size_Scope,MATRIX_GRAINS_EXCLUDING_ANNEALING_TWIN_BOUNDARIES,as reported,DIRECT_PRETEST_MICROSTRUCTURE,"Results pp.3,6 and Figs.2,3,7","BSE, EBSD, XRD, and pre-test TEM interpretation",High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Initial_HCP_Status,DIRECT_PRETEST_PHASE_ABSENCE,as reported,DIRECT_PRETEST_MICROSTRUCTURE,"Results pp.3,6 and Figs.2,3,7","BSE, EBSD, XRD, and pre-test TEM interpretation",High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Initial_HCP_Origin,ABSENT_BEFORE_TENSILE_LOADING,as reported,DIRECT_PRETEST_MICROSTRUCTURE,"Results pp.3,6 and Figs.2,3,7","BSE, EBSD, XRD, and pre-test TEM interpretation",High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Recrystallized_Status,FULLY_RECRYSTALLIZED_QUALITATIVE,as reported,DIRECT_PRETEST_MICROSTRUCTURE,"Results pp.3,6 and Figs.2,3,7","BSE, EBSD, XRD, and pre-test TEM interpretation",High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Initial_Twin_Origin,ANNEALING_PRETEST,as reported,DIRECT_PRETEST_MICROSTRUCTURE,"Results pp.3,6 and Figs.2,3,7","BSE, EBSD, XRD, and pre-test TEM interpretation",High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Raw_Material_Purity,>99.9%,as reported,DIRECT_METHOD_OR_SCHEMA_UNIT_REPRESENTATION,"Methods pp.2-3 and Figs.2,4",Source methods; Celsius-to-Kelvin schema representation only,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Grain_Size_Status,DIRECT_EBSD_BSE_TWIN_BOUNDARIES_EXCLUDED,as reported,DIRECT_PRETEST_MICROSTRUCTURE,"Results pp.3,6 and Figs.2,3,7","BSE, EBSD, XRD, and pre-test TEM interpretation",High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Engineering_YS_MPa,292.0,MPa,DIRECT_AGGREGATE_TENSILE_OUTCOME,Fig.4 inset tables p.4,Average engineering tensile response from at least three specimens,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,MECHANICAL_OUTCOME_LEAKAGE,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Engineering_UTS_MPa,736.0,MPa,DIRECT_AGGREGATE_TENSILE_OUTCOME,Fig.4 inset tables p.4,Average engineering tensile response from at least three specimens,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,MECHANICAL_OUTCOME_LEAKAGE,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Engineering_Elongation_pct,64.0,%,DIRECT_AGGREGATE_TENSILE_OUTCOME,Fig.4 inset tables p.4,Average engineering tensile response from at least three specimens,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,MECHANICAL_OUTCOME_LEAKAGE,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Postfracture_HCP_fraction,UNRESOLVED_NA,fraction,DIRECT_POST_TEST_TARGET_EVIDENCE,"Figs.5,6b,7b,7d pp.5-8","Condition-specific XRD, EBSD, and TEM/SAD",High_for_NA_decision,VERIFIED_NA_NO_CONDITION_SPECIFIC_POSTFRACTURE_FRACTION,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,SFE_Value_Status,NO_DIRECT_NUMERIC_ALLOY_SPECIFIC_SFE,as reported,AUTHOR_INFERENCE_OR_VERIFIED_GAP,Results pp.5-6 and whole-paper review,Source interpretation; no numeric conversion or cross-paper transfer,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,NOT_SAFE_AS_DIRECT_NUMERIC_SFE,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,SFE_Data_Origin,AUTHOR_INFERENCE_OR_QUALITATIVE_DISCUSSION_ONLY,as reported,AUTHOR_INFERENCE_OR_VERIFIED_GAP,Results pp.5-6 and whole-paper review,Source interpretation; no numeric conversion or cross-paper transfer,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,NOT_SAFE_AS_DIRECT_NUMERIC_SFE,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Independent_Experimental_ML_sample,True,as reported,HIERARCHY_INTEGRATION,P021_Conditions verified sheet,Source-defined condition hierarchy and aggregate replicate scope,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Experimental_Target_Eligibility,True,as reported,HIERARCHY_INTEGRATION,P021_Conditions verified sheet,Source-defined condition hierarchy and aggregate replicate scope,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Measured_Bulk_Composition,UNRESOLVED_NA,as reported,DIRECT_NOMINAL_TEXT_OR_VERIFIED_NA,"Abstract, Methods, and Fig.1",Nominal alloy design; EDS/BSE qualitative homogeneity review,High_for_NA_decision,VERIFIED_NA_NO_QUANTITATIVE_POSTMELT_BULK_ANALYSIS,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,EDS_Qualitative_Homogeneity,QUALITATIVE_HOMOGENIZATION_ONLY_NOT_QUANTITATIVE_BULK_CHEMISTRY,as reported,DIRECT_NOMINAL_TEXT_OR_VERIFIED_NA,"Abstract, Methods, and Fig.1",Nominal alloy design; EDS/BSE qualitative homogeneity review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Loading_Mode,Uniaxial tension,as reported,DIRECT_METHOD_OR_SCHEMA_UNIT_REPRESENTATION,"Methods pp.2-3 and Figs.2,4",Source methods; Celsius-to-Kelvin schema representation only,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Replicate_Scope,AVERAGE_MECHANICAL_VALUES_FROM_AT_LEAST_THREE_TENSILE_SPECIMENS,as reported,HIERARCHY_INTEGRATION,P021_Conditions verified sheet,Source-defined condition hierarchy and aggregate replicate scope,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Initial_Phase,SINGLE_FCC,as reported,DIRECT_PRETEST_MICROSTRUCTURE,"Results pp.3,6 and Figs.2,3,7","BSE, EBSD, XRD, and pre-test TEM interpretation",High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,PreTest_Twin_State,ABUNDANT_ANNEALING_TWINS,as reported,DIRECT_PRETEST_MICROSTRUCTURE,"Results pp.3,6 and Figs.2,3,7","BSE, EBSD, XRD, and pre-test TEM interpretation",High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,PreTest_Twin_Origin,ANNEALING_PRETEST,as reported,DIRECT_PRETEST_MICROSTRUCTURE,"Results pp.3,6 and Figs.2,3,7","BSE, EBSD, XRD, and pre-test TEM interpretation",High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Initial_Dislocation_State,Few dislocations after annealing; room-temperature pre-test state contains stored dislocations qualitatively,as reported,DIRECT_PRETEST_MICROSTRUCTURE,"Results pp.3,6 and Figs.2,3,7","BSE, EBSD, XRD, and pre-test TEM interpretation",High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Initial_Twin_Target_Guardrail,ANNEALING_TWINS_DO_NOT_GENERATE_TENSILE_TWIP,as reported,DIRECT_PRETEST_MICROSTRUCTURE,"Results pp.3,6 and Figs.2,3,7","BSE, EBSD, XRD, and pre-test TEM interpretation",High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Mechanical_Value_Status,DIRECT_FIGURE_INSET_AVERAGE_AT_LEAST_THREE,as reported,DIRECT_AGGREGATE_TENSILE_OUTCOME,Fig.4 inset tables p.4,Average engineering tensile response from at least three specimens,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,MECHANICAL_OUTCOME_LEAKAGE,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Mechanical_Predictor_Eligibility,MECHANICAL_OUTCOME_LEAKAGE,as reported,DIRECT_AGGREGATE_TENSILE_OUTCOME,Fig.4 inset tables p.4,Average engineering tensile response from at least three specimens,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,MECHANICAL_OUTCOME_LEAKAGE,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,TRIP_Evidence_Type,NO_CONDITION_SPECIFIC_POST_TEST_MECHANISM_CHARACTERIZATION,as reported,CONDITION_LEVEL_TARGET_DECISION,"Methods pp.2-3; Fig.2; Fig.4; Results pp.3,6; Figs.2,3,7; Fig.4 inset tables p.4; Mechanical curve is available, but the direct phase/twin characterization in the paper is not resolved to this 19.5 um condition.",Condition-specific EBSD/XRD/TEM evidence or conservative NA review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,TWIP_Evidence_Type,NO_CONDITION_SPECIFIC_POST_TEST_TWIN_CHARACTERIZATION,as reported,CONDITION_LEVEL_TARGET_DECISION,"Methods pp.2-3; Fig.2; Fig.4; Results pp.3,6; Figs.2,3,7; Fig.4 inset tables p.4; Mechanical curve is available, but the direct phase/twin characterization in the paper is not resolved to this 19.5 um condition.",Condition-specific EBSD/XRD/TEM evidence or conservative NA review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Negative_Evidence_Status,INSUFFICIENT_FOR_ZERO,as reported,CONDITION_LEVEL_TARGET_DECISION,"Methods pp.2-3; Fig.2; Fig.4; Results pp.3,6; Figs.2,3,7; Fig.4 inset tables p.4; Mechanical curve is available, but the direct phase/twin characterization in the paper is not resolved to this 19.5 um condition.",Condition-specific EBSD/XRD/TEM evidence or conservative NA review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Condition_Level_Target_Evidence,"Mechanical curve is available, but the direct phase/twin characterization in the paper is not resolved to this 19.5 um condition.",as reported,CONDITION_LEVEL_TARGET_DECISION,"Methods pp.2-3; Fig.2; Fig.4; Results pp.3,6; Figs.2,3,7; Fig.4 inset tables p.4; Mechanical curve is available, but the direct phase/twin characterization in the paper is not resolved to this 19.5 um condition.",Condition-specific EBSD/XRD/TEM evidence or conservative NA review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Target_Evidence_Confidence,High_for_NA_decision,as reported,CONDITION_LEVEL_TARGET_DECISION,"Methods pp.2-3; Fig.2; Fig.4; Results pp.3,6; Figs.2,3,7; Fig.4 inset tables p.4; Mechanical curve is available, but the direct phase/twin characterization in the paper is not resolved to this 19.5 um condition.",Condition-specific EBSD/XRD/TEM evidence or conservative NA review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,DeltaG_Value_Status,NOT_REPORTED_IN_CURRENT_PAPER,as reported,AUTHOR_INFERENCE_OR_VERIFIED_GAP,Results pp.5-6 and whole-paper review,Source interpretation; no numeric conversion or cross-paper transfer,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,NOT_SAFE_AS_DIRECT_NUMERIC_SFE,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,DeltaG_Data_Origin,UNRESOLVED_NO_P021_VALUE,as reported,AUTHOR_INFERENCE_OR_VERIFIED_GAP,Results pp.5-6 and whole-paper review,Source interpretation; no numeric conversion or cross-paper transfer,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,NOT_SAFE_AS_DIRECT_NUMERIC_SFE,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Journal,Journal of Alloys and Compounds,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified workbook and publisher DOI match,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Volume,898,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified workbook and publisher DOI match,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Publication_Year,2022,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified workbook and publisher DOI match,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Source_URL,https://doi.org/10.1016/j.jallcom.2021.162765,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified workbook and publisher DOI match,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P021,10.1016/j.jallcom.2021.162765,P021_SERIES01,P021_MAT_FE50MN17p5CR12p5CO10NI5SI5,P021_MC_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,P021_OBS_A900_25M_RT_G19,Alloy_Family_Text,Fe50Mn17.5Cr12.5Co10Ni5Si5,as reported,DIRECT_NOMINAL_TEXT_OR_VERIFIED_NA,"Abstract, Methods, and Fig.1",Nominal alloy design; EDS/BSE qualitative homogeneity review,High_for_NA_decision,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.jallcom.2021.162765,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
